Member_ID,Date,Class_Type,Coach,Status
7,2025-08-29,CrossFit,Coach A,Checked In
7,2024-10-20,Weightlifting,Coach B,Checked In
7,2025-08-15,Cardio Class,Coach D,Checked In
7,2024-07-11,Open Gym,Coach D,Checked In
7,2024-10-12,Cardio Class,Coach C,Checked In
7,2024-11-26,Cardio Class,Coach D,Checked In
7,2024-10-02,Cardio Class,Coach D,Checked In
7,2024-08-23,CrossFit,Coach B,Checked In
7,2025-03-21,CrossFit,Coach B,Checked In
7,2025-04-04,Open Gym,Coach D,Checked In
7,2025-08-26,Weightlifting,Coach C,No-Show
7,2024-07-10,CrossFit,Coach B,Checked In
7,2024-11-03,Cardio Class,Coach D,Checked In
7,2024-09-24,Open Gym,Coach A,Checked In
7,2024-06-09,Weightlifting,Coach B,Checked In
7,2024-07-19,Open Gym,Coach B,Checked In
7,2025-05-02,CrossFit,Coach C,Checked In
7,2024-11-11,Weightlifting,Coach B,Checked In
7,2024-06-03,CrossFit,Coach B,Checked In
7,2024-09-16,Open Gym,Coach A,Checked In
7,2024-05-28,Cardio Class,Coach A,Checked In
7,2025-06-18,Cardio Class,Coach B,Checked In
7,2024-10-05,Cardio Class,Coach B,Checked In
7,2024-08-01,CrossFit,Coach B,Checked In
7,2025-08-11,Cardio Class,Coach D,Checked In
7,2024-07-29,Weightlifting,Coach B,Checked In
7,2024-04-28,CrossFit,Coach D,No-Show
7,2025-04-27,Cardio Class,Coach A,Checked In
7,2025-08-14,CrossFit,Coach D,Checked In
7,2024-05-03,Open Gym,Coach C,Checked In
7,2025-04-08,Cardio Class,Coach B,Checked In
7,2025-05-06,Weightlifting,Coach A,No-Show
7,2025-05-21,Weightlifting,Coach A,Checked In
7,2024-05-17,Weightlifting,Coach B,Checked In
7,2024-06-29,CrossFit,Coach C,Checked In
7,2024-05-27,Weightlifting,Coach B,Checked In
7,2025-08-22,Weightlifting,Coach A,Checked In
7,2025-09-25,Cardio Class,Coach C,Checked In
7,2025-01-27,Cardio Class,Coach B,Checked In
7,2025-02-27,Cardio Class,Coach C,Checked In
7,2025-04-17,Open Gym,Coach B,Checked In
7,2025-03-25,Open Gym,Coach B,Checked In
7,2024-11-07,CrossFit,Coach A,Checked In
8,2024-12-04,Weightlifting,Coach C,Checked In
8,2025-02-14,Cardio Class,Coach C,Checked In
8,2024-09-30,CrossFit,Coach B,Checked In
8,2025-01-20,Open Gym,Coach B,Checked In
8,2024-07-25,Open Gym,Coach B,Checked In
8,2024-10-27,CrossFit,Coach A,Checked In
8,2025-01-28,Cardio Class,Coach C,Checked In
8,2024-06-04,Cardio Class,Coach D,Checked In
8,2024-12-18,Weightlifting,Coach A,Checked In
8,2024-03-14,CrossFit,Coach B,Checked In
8,2025-02-18,Weightlifting,Coach A,Checked In
8,2024-04-20,Cardio Class,Coach C,Checked In
8,2025-06-08,Weightlifting,Coach B,Checked In
8,2025-05-10,CrossFit,Coach C,Checked In
8,2025-02-27,Weightlifting,Coach B,Checked In
8,2025-09-24,Weightlifting,Coach C,Checked In
8,2025-07-03,Weightlifting,Coach B,Checked In
8,2025-05-06,Weightlifting,Coach C,Checked In
8,2024-07-28,Weightlifting,Coach B,Checked In
8,2025-06-04,Cardio Class,Coach C,Checked In
8,2024-12-22,CrossFit,Coach D,Checked In
8,2025-08-12,CrossFit,Coach C,Checked In
8,2025-08-08,Cardio Class,Coach B,No-Show
8,2025-06-29,CrossFit,Coach C,Checked In
8,2025-08-31,Open Gym,Coach B,Checked In
8,2024-05-17,Cardio Class,Coach A,Checked In
8,2025-08-30,CrossFit,Coach B,Checked In
8,2025-06-24,Open Gym,Coach D,Checked In
8,2025-07-23,CrossFit,Coach B,Checked In
8,2025-07-24,CrossFit,Coach D,Checked In
8,2025-07-31,Cardio Class,Coach B,Checked In
8,2024-04-05,CrossFit,Coach C,No-Show
8,2024-12-23,Weightlifting,Coach A,Checked In
8,2024-05-19,Open Gym,Coach B,Checked In
8,2024-11-18,Open Gym,Coach D,Checked In
8,2025-05-31,Cardio Class,Coach C,Checked In
8,2024-05-05,Weightlifting,Coach D,Checked In
8,2025-01-30,Weightlifting,Coach A,Checked In
8,2024-11-30,Cardio Class,Coach D,Checked In
8,2024-12-15,Open Gym,Coach A,Checked In
8,2024-03-17,Weightlifting,Coach B,Checked In
8,2024-06-19,Cardio Class,Coach D,Checked In
8,2025-04-02,Open Gym,Coach A,Checked In
8,2024-10-07,CrossFit,Coach D,Checked In
8,2025-04-05,Weightlifting,Coach B,Checked In
8,2025-01-02,Weightlifting,Coach A,Checked In
8,2024-05-12,Weightlifting,Coach D,Checked In
8,2025-03-14,Open Gym,Coach C,Checked In
8,2024-05-30,Weightlifting,Coach C,No-Show
8,2024-05-06,CrossFit,Coach B,Checked In
8,2025-01-04,Open Gym,Coach A,Checked In
8,2025-08-18,CrossFit,Coach A,Checked In
8,2024-03-13,Weightlifting,Coach B,Checked In
8,2025-02-02,Open Gym,Coach C,Checked In
8,2025-08-27,Weightlifting,Coach D,Checked In
8,2024-06-24,Weightlifting,Coach A,Checked In
8,2024-12-13,Weightlifting,Coach D,Checked In
8,2024-08-30,CrossFit,Coach A,Checked In
8,2024-11-06,Open Gym,Coach C,Checked In
8,2025-05-14,Cardio Class,Coach B,Checked In
8,2024-07-08,Weightlifting,Coach D,No-Show
8,2025-08-19,Cardio Class,Coach D,Checked In
8,2025-06-27,Cardio Class,Coach A,Checked In
8,2024-04-28,Cardio Class,Coach C,Checked In
8,2025-02-21,CrossFit,Coach B,Checked In
8,2025-07-12,CrossFit,Coach A,Checked In
8,2024-04-17,Weightlifting,Coach C,Checked In
8,2024-07-03,Weightlifting,Coach C,Checked In
8,2024-04-11,Open Gym,Coach A,Checked In
8,2024-05-09,Weightlifting,Coach C,Checked In
8,2025-06-06,CrossFit,Coach C,Checked In
8,2025-09-04,CrossFit,Coach D,Checked In
8,2025-05-22,Weightlifting,Coach C,Checked In
8,2024-08-01,Open Gym,Coach C,Checked In
8,2025-01-18,Cardio Class,Coach C,Checked In
8,2024-04-12,CrossFit,Coach A,Checked In
8,2025-08-09,Weightlifting,Coach A,Checked In
8,2025-03-19,Cardio Class,Coach A,Checked In
8,2025-01-22,Weightlifting,Coach D,Checked In
8,2025-09-14,CrossFit,Coach D,Checked In
8,2024-04-04,CrossFit,Coach B,Checked In
8,2024-11-16,Open Gym,Coach A,Checked In
8,2025-07-17,CrossFit,Coach A,Checked In
9,2025-08-15,Open Gym,Coach B,Checked In
9,2025-04-18,Open Gym,Coach A,Checked In
9,2025-06-26,Open Gym,Coach B,Checked In
9,2025-07-31,Weightlifting,Coach C,Checked In
9,2025-06-08,CrossFit,Coach B,Checked In
9,2025-06-05,Weightlifting,Coach B,Checked In
9,2025-03-28,CrossFit,Coach B,Checked In
9,2025-06-23,Open Gym,Coach A,Checked In
9,2025-03-18,CrossFit,Coach A,Checked In
9,2025-08-18,CrossFit,Coach D,Checked In
9,2025-05-24,Cardio Class,Coach A,Checked In
9,2025-02-27,Cardio Class,Coach B,Checked In
9,2025-09-19,Cardio Class,Coach A,Checked In
9,2025-07-17,Open Gym,Coach B,Checked In
9,2025-07-30,CrossFit,Coach A,Checked In
9,2025-02-23,Cardio Class,Coach D,Checked In
9,2025-05-05,CrossFit,Coach D,Checked In
9,2025-09-29,Open Gym,Coach A,Checked In
9,2025-09-04,Weightlifting,Coach D,Checked In
9,2025-04-11,Open Gym,Coach B,Checked In
9,2025-05-29,CrossFit,Coach B,Checked In
9,2025-02-02,CrossFit,Coach B,Checked In
9,2025-03-02,Weightlifting,Coach A,Checked In
9,2025-04-12,Cardio Class,Coach D,Checked In
9,2025-04-07,Weightlifting,Coach C,Checked In
9,2025-06-09,CrossFit,Coach D,Checked In
9,2025-05-22,Weightlifting,Coach D,Checked In
9,2025-06-29,Open Gym,Coach D,Checked In
9,2025-07-04,Open Gym,Coach B,Checked In
9,2025-06-15,CrossFit,Coach A,Checked In
9,2025-05-06,Open Gym,Coach A,Checked In
9,2025-09-21,Weightlifting,Coach C,Checked In
9,2025-05-14,CrossFit,Coach C,Checked In
9,2025-03-09,Open Gym,Coach C,Checked In
9,2025-02-12,Open Gym,Coach B,Checked In
9,2025-07-22,Weightlifting,Coach D,Checked In
9,2025-03-10,Weightlifting,Coach D,Checked In
9,2025-07-19,Open Gym,Coach A,Checked In
9,2025-06-25,CrossFit,Coach D,Checked In
9,2025-07-10,CrossFit,Coach A,Checked In
9,2025-02-13,CrossFit,Coach C,Checked In
9,2025-05-03,Open Gym,Coach C,Checked In
9,2025-09-20,Open Gym,Coach D,Checked In
9,2025-02-21,Weightlifting,Coach B,No-Show
9,2025-06-18,Open Gym,Coach A,Checked In
9,2025-02-24,Cardio Class,Coach C,Checked In
9,2025-03-05,Open Gym,Coach C,Checked In
9,2025-09-14,Cardio Class,Coach C,Checked In
9,2025-05-04,CrossFit,Coach B,No-Show
9,2025-08-31,Open Gym,Coach A,Checked In
9,2025-03-17,Open Gym,Coach B,Checked In
9,2025-04-19,Open Gym,Coach D,Checked In
9,2025-06-02,Open Gym,Coach A,Checked In
9,2025-06-16,Weightlifting,Coach A,Checked In
9,2025-04-22,Cardio Class,Coach B,Checked In
9,2025-06-19,Weightlifting,Coach C,Checked In
9,2025-09-24,Open Gym,Coach C,Checked In
9,2025-08-08,CrossFit,Coach D,Checked In
9,2025-07-14,Open Gym,Coach A,Checked In
9,2025-09-06,CrossFit,Coach C,Checked In
9,2025-03-23,Cardio Class,Coach D,Checked In
9,2025-07-08,Open Gym,Coach D,Checked In
9,2025-08-03,Cardio Class,Coach A,Checked In
9,2025-08-09,Cardio Class,Coach C,Checked In
9,2025-09-23,Weightlifting,Coach C,No-Show
9,2025-07-05,CrossFit,Coach C,Checked In
9,2025-07-27,Open Gym,Coach B,No-Show
9,2025-06-10,Open Gym,Coach B,Checked In
9,2025-03-30,Cardio Class,Coach C,Checked In
9,2025-05-27,Open Gym,Coach A,Checked In
9,2025-06-20,Cardio Class,Coach B,Checked In
9,2025-03-06,CrossFit,Coach D,Checked In
9,2025-08-21,Weightlifting,Coach A,Checked In
9,2025-08-16,Weightlifting,Coach B,Checked In
9,2025-07-06,CrossFit,Coach C,No-Show
9,2025-03-13,CrossFit,Coach C,Checked In
9,2025-02-18,Weightlifting,Coach B,Checked In
9,2025-05-18,Cardio Class,Coach A,Checked In
9,2025-01-14,Weightlifting,Coach A,Checked In
9,2025-02-08,Open Gym,Coach C,Checked In
9,2025-02-06,Cardio Class,Coach C,Checked In
9,2025-05-31,Cardio Class,Coach B,Checked In
9,2025-04-28,Weightlifting,Coach C,Checked In
9,2025-02-26,CrossFit,Coach B,Checked In
9,2025-04-02,CrossFit,Coach C,Checked In
9,2025-05-15,Open Gym,Coach D,Checked In
9,2025-04-15,Weightlifting,Coach C,Checked In
9,2025-02-09,CrossFit,Coach B,Checked In
9,2025-07-16,Open Gym,Coach C,Checked In
9,2025-04-08,Open Gym,Coach B,Checked In
9,2025-08-11,CrossFit,Coach B,Checked In
9,2025-02-04,CrossFit,Coach B,No-Show
9,2025-01-17,Weightlifting,Coach B,Checked In
9,2025-09-08,Cardio Class,Coach D,Checked In
9,2025-02-16,Cardio Class,Coach C,Checked In
9,2025-08-26,Cardio Class,Coach A,Checked In
9,2025-08-13,Weightlifting,Coach B,Checked In
9,2025-02-07,Weightlifting,Coach D,Checked In
10,2024-12-31,Weightlifting,Coach C,Checked In
10,2024-09-03,CrossFit,Coach A,Checked In
10,2024-06-02,CrossFit,Coach B,Checked In
10,2025-08-04,CrossFit,Coach D,Checked In
10,2024-07-06,Open Gym,Coach C,Checked In
10,2024-08-12,CrossFit,Coach C,Checked In
10,2025-06-13,CrossFit,Coach D,Checked In
10,2024-03-16,Cardio Class,Coach B,Checked In
10,2024-08-10,Cardio Class,Coach B,Checked In
10,2024-09-04,Cardio Class,Coach A,Checked In
10,2024-04-08,Open Gym,Coach C,Checked In
10,2025-02-20,CrossFit,Coach C,Checked In
10,2025-05-31,CrossFit,Coach A,Checked In
10,2024-12-30,CrossFit,Coach C,Checked In
10,2025-03-02,Weightlifting,Coach A,Checked In
10,2025-04-15,Open Gym,Coach A,Checked In
10,2025-06-02,Cardio Class,Coach D,Checked In
10,2024-10-27,CrossFit,Coach D,No-Show
10,2024-10-13,Weightlifting,Coach B,Checked In
10,2024-06-11,CrossFit,Coach A,Checked In
10,2025-01-28,CrossFit,Coach A,Checked In
10,2024-06-13,Weightlifting,Coach D,Checked In
10,2024-12-22,Weightlifting,Coach B,No-Show
10,2024-02-27,Cardio Class,Coach A,Checked In
10,2025-01-26,Weightlifting,Coach B,Checked In
10,2025-04-18,Cardio Class,Coach C,Checked In
10,2024-09-01,Weightlifting,Coach B,Checked In
10,2025-08-14,Weightlifting,Coach C,Checked In
10,2025-05-05,Cardio Class,Coach D,Checked In
10,2024-06-14,Open Gym,Coach A,Checked In
10,2024-07-03,Cardio Class,Coach D,Checked In
10,2025-03-11,CrossFit,Coach D,Checked In
10,2025-07-31,Open Gym,Coach A,Checked In
10,2024-07-12,CrossFit,Coach C,Checked In
10,2025-09-29,CrossFit,Coach B,Checked In
10,2024-06-26,Weightlifting,Coach C,Checked In
10,2024-11-06,Weightlifting,Coach D,Checked In
10,2025-09-07,Weightlifting,Coach D,Checked In
10,2025-05-28,CrossFit,Coach C,Checked In
10,2024-08-24,Weightlifting,Coach A,Checked In
10,2024-04-21,CrossFit,Coach A,Checked In
10,2025-02-16,CrossFit,Coach B,Checked In
10,2025-01-03,Weightlifting,Coach D,Checked In
10,2025-05-09,Cardio Class,Coach B,Checked In
10,2024-12-08,Open Gym,Coach D,Checked In
10,2025-02-08,Open Gym,Coach C,Checked In
10,2024-11-24,CrossFit,Coach B,Checked In
10,2025-03-13,Open Gym,Coach C,Checked In
10,2025-02-13,Weightlifting,Coach D,Checked In
10,2025-07-13,Open Gym,Coach C,Checked In
10,2025-01-02,Weightlifting,Coach A,Checked In
10,2025-04-16,Weightlifting,Coach C,No-Show
10,2025-08-10,CrossFit,Coach B,Checked In
10,2024-03-13,Cardio Class,Coach C,No-Show
10,2024-03-29,CrossFit,Coach D,Checked In
10,2024-10-03,Weightlifting,Coach B,Checked In
10,2025-07-24,Weightlifting,Coach D,Checked In
10,2025-01-06,Open Gym,Coach C,Checked In
10,2024-06-15,Cardio Class,Coach A,Checked In
10,2025-01-18,CrossFit,Coach C,Checked In
10,2025-08-06,CrossFit,Coach D,Checked In
10,2024-04-15,Open Gym,Coach D,No-Show
10,2025-07-21,Open Gym,Coach B,Checked In
10,2024-09-10,Open Gym,Coach D,No-Show
10,2025-04-09,Cardio Class,Coach C,Checked In
10,2025-09-03,Weightlifting,Coach C,Checked In
10,2024-09-17,Weightlifting,Coach C,Checked In
10,2024-06-16,Open Gym,Coach B,Checked In
10,2024-06-28,Open Gym,Coach C,Checked In
10,2024-04-28,Cardio Class,Coach C,Checked In
10,2024-07-07,Open Gym,Coach A,Checked In
10,2025-05-20,Weightlifting,Coach C,Checked In
10,2024-12-07,Open Gym,Coach C,Checked In
10,2025-05-12,Cardio Class,Coach A,Checked In
10,2024-03-19,Weightlifting,Coach A,Checked In
10,2024-09-27,Cardio Class,Coach B,Checked In
10,2024-08-30,CrossFit,Coach D,Checked In
10,2025-08-21,CrossFit,Coach D,Checked In
11,2025-06-11,Weightlifting,Coach B,Checked In
11,2025-03-02,Open Gym,Coach A,Checked In
11,2024-12-17,Open Gym,Coach B,Checked In
11,2025-07-22,Cardio Class,Coach B,Checked In
11,2025-06-30,Weightlifting,Coach D,Checked In
11,2025-06-01,CrossFit,Coach A,Checked In
11,2025-02-22,CrossFit,Coach A,Checked In
11,2025-06-06,Open Gym,Coach A,Checked In
11,2025-03-09,Open Gym,Coach C,Checked In
11,2025-03-04,Open Gym,Coach D,Checked In
11,2024-12-23,Open Gym,Coach A,Checked In
11,2025-01-12,Weightlifting,Coach B,Checked In
11,2025-07-10,Cardio Class,Coach D,Checked In
11,2025-09-08,Cardio Class,Coach C,Checked In
11,2025-09-15,Open Gym,Coach C,Checked In
11,2025-01-22,CrossFit,Coach B,Checked In
11,2025-04-02,Weightlifting,Coach B,Checked In
11,2025-05-09,Weightlifting,Coach A,Checked In
11,2025-02-17,Open Gym,Coach C,Checked In
11,2025-06-19,Weightlifting,Coach A,Checked In
11,2025-04-14,Weightlifting,Coach C,Checked In
11,2025-04-25,Weightlifting,Coach D,Checked In
11,2025-02-27,Open Gym,Coach A,Checked In
11,2025-09-18,Weightlifting,Coach B,Checked In
11,2024-12-28,Weightlifting,Coach D,No-Show
11,2024-12-30,Open Gym,Coach A,Checked In
11,2025-08-03,Cardio Class,Coach A,Checked In
11,2025-06-04,Cardio Class,Coach C,Checked In
11,2025-09-12,Open Gym,Coach D,Checked In
11,2025-09-16,CrossFit,Coach D,Checked In
11,2025-03-22,CrossFit,Coach A,Checked In
11,2025-04-17,Open Gym,Coach D,Checked In
11,2025-09-25,Cardio Class,Coach A,Checked In
11,2025-07-04,Cardio Class,Coach D,Checked In
11,2024-12-25,CrossFit,Coach B,Checked In
11,2025-03-17,CrossFit,Coach B,Checked In
11,2025-01-08,CrossFit,Coach D,Checked In
11,2025-08-11,Weightlifting,Coach C,Checked In
11,2025-04-24,Open Gym,Coach B,Checked In
11,2025-04-11,Cardio Class,Coach D,Checked In
11,2025-08-29,CrossFit,Coach C,No-Show
11,2025-08-08,CrossFit,Coach B,Checked In
11,2025-01-03,Open Gym,Coach B,No-Show
11,2025-05-24,Weightlifting,Coach B,Checked In
11,2025-07-03,Weightlifting,Coach C,Checked In
11,2025-03-07,Weightlifting,Coach A,Checked In
11,2025-09-28,CrossFit,Coach B,Checked In
11,2025-02-14,Cardio Class,Coach A,Checked In
11,2025-03-26,Weightlifting,Coach D,Checked In
11,2025-06-17,CrossFit,Coach B,Checked In
11,2025-04-22,Open Gym,Coach C,Checked In
11,2025-09-20,CrossFit,Coach B,Checked In
11,2025-09-29,CrossFit,Coach D,Checked In
11,2025-01-10,CrossFit,Coach B,Checked In
11,2025-07-30,CrossFit,Coach B,Checked In
11,2025-07-02,Weightlifting,Coach B,Checked In
11,2025-05-17,CrossFit,Coach C,Checked In
11,2025-07-24,Open Gym,Coach B,Checked In
11,2025-09-21,Cardio Class,Coach C,Checked In
11,2025-01-30,Open Gym,Coach C,Checked In
11,2025-09-09,Open Gym,Coach B,Checked In
11,2025-06-03,CrossFit,Coach B,Checked In
11,2025-04-21,Weightlifting,Coach D,Checked In
11,2025-03-31,CrossFit,Coach A,Checked In
11,2025-08-02,Cardio Class,Coach C,Checked In
11,2025-04-05,Cardio Class,Coach D,Checked In
11,2025-04-12,Cardio Class,Coach B,Checked In
11,2025-06-23,Open Gym,Coach A,No-Show
11,2025-06-27,CrossFit,Coach B,Checked In
11,2024-12-19,Open Gym,Coach C,Checked In
11,2025-05-19,Cardio Class,Coach A,Checked In
11,2025-05-18,CrossFit,Coach A,Checked In
12,2025-01-17,CrossFit,Coach B,Checked In
12,2025-08-25,CrossFit,Coach A,Checked In
12,2025-06-07,Weightlifting,Coach A,Checked In
12,2025-06-26,Open Gym,Coach A,Checked In
12,2025-04-03,Cardio Class,Coach B,Checked In
12,2025-04-18,CrossFit,Coach C,Checked In
12,2025-04-15,Weightlifting,Coach A,Checked In
12,2025-07-25,Cardio Class,Coach D,Checked In
12,2025-05-16,Weightlifting,Coach C,Checked In
12,2025-09-08,CrossFit,Coach B,Checked In
12,2025-05-02,CrossFit,Coach A,Checked In
12,2025-07-15,Weightlifting,Coach D,No-Show
12,2025-08-08,Weightlifting,Coach A,Checked In
12,2025-05-09,Open Gym,Coach A,Checked In
12,2025-04-24,Open Gym,Coach D,Checked In
12,2025-09-20,Open Gym,Coach D,Checked In
12,2025-09-23,CrossFit,Coach B,Checked In
12,2025-09-22,Open Gym,Coach D,Checked In
12,2025-06-30,Cardio Class,Coach D,Checked In
12,2025-07-24,CrossFit,Coach D,Checked In
12,2025-09-29,Cardio Class,Coach B,Checked In
12,2025-06-05,Weightlifting,Coach D,Checked In
12,2025-07-29,Cardio Class,Coach A,Checked In
12,2025-04-16,Open Gym,Coach D,Checked In
12,2025-04-13,Cardio Class,Coach B,Checked In
12,2025-04-17,Weightlifting,Coach D,Checked In
12,2025-09-02,Cardio Class,Coach C,Checked In
12,2025-03-15,Cardio Class,Coach B,Checked In
12,2025-07-23,Weightlifting,Coach A,Checked In
12,2025-03-19,CrossFit,Coach A,Checked In
12,2025-01-20,CrossFit,Coach C,Checked In
12,2025-04-07,CrossFit,Coach B,Checked In
12,2025-09-13,Cardio Class,Coach B,Checked In
12,2025-06-02,Weightlifting,Coach D,Checked In
12,2025-02-10,Weightlifting,Coach B,Checked In
12,2025-02-18,Weightlifting,Coach D,Checked In
12,2025-05-25,CrossFit,Coach D,Checked In
12,2025-07-05,CrossFit,Coach C,Checked In
12,2025-05-13,Weightlifting,Coach D,Checked In
12,2025-03-20,Cardio Class,Coach A,Checked In
12,2025-02-03,Open Gym,Coach D,Checked In
12,2025-05-15,Weightlifting,Coach D,Checked In
12,2025-08-29,CrossFit,Coach B,Checked In
12,2025-07-16,Cardio Class,Coach C,Checked In
12,2025-06-09,Open Gym,Coach D,Checked In
12,2025-03-08,Cardio Class,Coach C,Checked In
12,2025-08-22,Open Gym,Coach C,Checked In
12,2025-04-11,CrossFit,Coach D,Checked In
12,2025-04-01,Cardio Class,Coach C,Checked In
12,2025-06-27,Open Gym,Coach A,Checked In
12,2025-01-27,CrossFit,Coach B,Checked In
12,2025-08-06,Open Gym,Coach C,Checked In
12,2025-05-29,CrossFit,Coach A,Checked In
12,2025-05-24,Open Gym,Coach C,Checked In
12,2025-07-07,Open Gym,Coach A,Checked In
12,2025-04-10,Open Gym,Coach C,Checked In
12,2025-09-15,Open Gym,Coach C,Checked In
12,2025-02-20,Weightlifting,Coach A,Checked In
12,2025-03-16,CrossFit,Coach B,Checked In
12,2025-08-31,Cardio Class,Coach B,Checked In
12,2025-09-17,CrossFit,Coach C,No-Show
12,2025-04-04,CrossFit,Coach C,Checked In
12,2025-05-01,Open Gym,Coach B,Checked In
12,2025-02-14,Open Gym,Coach A,Checked In
12,2025-06-04,Cardio Class,Coach D,Checked In
12,2025-09-10,Open Gym,Coach B,Checked In
12,2025-08-14,CrossFit,Coach D,Checked In
12,2025-08-10,Weightlifting,Coach C,Checked In
12,2025-03-14,Cardio Class,Coach C,Checked In
12,2025-01-28,Weightlifting,Coach C,Checked In
12,2025-05-12,Weightlifting,Coach C,Checked In
12,2025-04-09,Weightlifting,Coach A,Checked In
12,2025-06-01,Open Gym,Coach D,Checked In
12,2025-06-12,Weightlifting,Coach D,Checked In
12,2025-04-14,Open Gym,Coach B,Checked In
12,2025-05-22,Open Gym,Coach C,Checked In
13,2025-01-07,Open Gym,Coach B,Checked In
13,2025-09-07,Weightlifting,Coach C,Checked In
13,2025-07-28,CrossFit,Coach D,Checked In
13,2025-07-14,Open Gym,Coach C,Checked In
13,2024-12-14,Weightlifting,Coach A,No-Show
13,2025-03-14,CrossFit,Coach D,Checked In
13,2025-04-17,Open Gym,Coach D,Checked In
13,2025-06-10,Cardio Class,Coach C,Checked In
13,2025-02-27,CrossFit,Coach B,No-Show
13,2024-12-05,Open Gym,Coach D,Checked In
13,2025-02-12,Weightlifting,Coach B,Checked In
13,2025-07-10,Open Gym,Coach C,Checked In
13,2025-06-21,Open Gym,Coach B,Checked In
13,2025-08-17,Cardio Class,Coach C,Checked In
13,2025-09-18,CrossFit,Coach C,Checked In
13,2025-02-06,Cardio Class,Coach B,No-Show
13,2025-04-19,Cardio Class,Coach D,Checked In
13,2024-11-25,Weightlifting,Coach B,Checked In
13,2024-10-23,Cardio Class,Coach B,Checked In
13,2025-03-23,Weightlifting,Coach C,Checked In
13,2025-08-10,CrossFit,Coach D,Checked In
13,2024-12-03,Cardio Class,Coach B,Checked In
13,2025-05-21,Open Gym,Coach C,Checked In
13,2025-07-19,Weightlifting,Coach B,Checked In
13,2025-03-07,CrossFit,Coach D,Checked In
13,2025-05-20,Cardio Class,Coach A,Checked In
13,2025-02-25,Weightlifting,Coach B,Checked In
13,2025-03-31,Cardio Class,Coach C,No-Show
13,2025-07-11,Cardio Class,Coach D,Checked In
13,2025-01-27,Cardio Class,Coach D,Checked In
13,2024-12-10,Cardio Class,Coach A,Checked In
13,2025-08-03,CrossFit,Coach B,Checked In
13,2024-10-31,Weightlifting,Coach A,Checked In
13,2025-06-15,CrossFit,Coach A,Checked In
13,2025-01-04,Weightlifting,Coach A,Checked In
13,2024-10-24,Open Gym,Coach A,No-Show
13,2025-03-04,Weightlifting,Coach A,No-Show
13,2025-05-25,Cardio Class,Coach C,Checked In
13,2024-10-21,Weightlifting,Coach C,Checked In
13,2025-06-30,Cardio Class,Coach A,Checked In
13,2024-11-03,Weightlifting,Coach B,Checked In
13,2025-06-14,Cardio Class,Coach D,Checked In
